SentimenTweet,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url
1@IndiHomeCare halo saya mau bayar tagihan wifi tapi kenapa kayak gini terus ya? Padahal biasanya pakai app indihome lamgsung bisa https://t.co/qImB29mLAq,1.85E+18,https://pbs.twimg.com/media/GaPGkd1aUAA7ujs.jpg,IndiHomeCare,in,"Semarang, Jawa Tengah",0,1,0,https://x.com/reveutse/status/1847538608913469602
1@IndiHomeCare kak cek dm ya thanks,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/sekaralmira_/status/1847536184077246727
1@IndiHomeCare kalau mau migrasi paket instant indihome ke internet only gimana caranya?,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/i_haryadi/status/1847535984763949573
1@IndiHomeCare Ini gmn masa uda 3hr blm konek jg mending ada disc tagihan,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/desykl15/status/1847535146704031964
-1@IndiHomeCare Gimana ini min moso 3hr gangguan trs mending ada disc tagihan,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/desykl15/status/1847535145626288262
1@IndiHomeCare Masih harus nunggu berapa lama yaa kak?,1.85E+18,,IndiHomeCare,in,"Yogyakarta, Indonesia",0,1,0,https://x.com/eksan_arief/status/1847520757091619163
1@IndiHomeCare lama jg ya,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/s_casthe/status/1847519172651339858
1@IndiHomeCare Oke kak mohon responnya kembali yaaa. Terimakasih,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/carchivez/status/1847518830832271775
1@IndiHomeCare Halo @IndiHomeCare tolong baca dm aku ya terimakasih,1.85E+18,,IndiHomeCare,in,college acc,0,1,0,https://x.com/user9087902/status/1847518284721377507
1@IndiHomeCare min kalo masalah tagihan telfon rumah hubungi kemana ya?,1.85E+18,,IndiHomeCare,in,Indonesia,0,1,0,https://x.com/fbry_hvk/status/1847517939865702758
-1@yess_sirrrrrr @IndiHomeCare @yess_sirrrrrr Waduh maaf kalo kendala pembayaran tagihannya :( Keterangan gimana Kak? Buat pengecekan boleh kirim nomor internet dan atas nama ke DM. -Joan,1.85E+18,,yess_sirrrrrr,in,Indonesia,0,0,0,https://x.com/Telkomsel/status/1847516852949598718
-1@IndiHomeCare Hanya kecewa aja karena pelanggan yg loyal malah paketnya lebih mahal dibandingkan pelanggan baru paling tidak ada benefitlah buat pelanggan yg lama biar tidak berpindah ke ISP lain.,1.85E+18,,IndiHomeCare,in,"Jakarta Barat, DKI Jakarta",0,1,0,https://x.com/benydp/status/1847516738998444305
-1@IndiHomeCare lama penangan nyaa udh komplen tp jawabanya sama aja,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/baeronaa16/status/1847516414439309338
1mau bayar ae susah bener @IndiHomeCare @Telkomsel,1.85E+18,,,in,,0,1,0,https://x.com/yess_sirrrrrr/status/1847516108946825344
1@Telkomsel @IndiHomeCare Udah dari awal bulan di info nomor internet sampai Poto KTP dan Selfi tanya aja ke @IndiHomeCare,1.85E+18,,Telkomsel,in,"Kuching, Serawak, Malaysia",0,1,0,https://x.com/wbudi75/status/1847511859215437927
-1@wbudi75 @IndiHomeCare @wbudi75 Kendala upgrade paketnya ya Kak Budi. Maaf Kak. Infoin Nomor Internet Alamat Instalasi dan Atas Nama ke DM atau cukup konfirmasi kami lagi di DM IndiHome biar dibantu lebih lanjut. Thanks -Sakia,1.85E+18,,wbudi75,in,Indonesia,0,1,0,https://x.com/Telkomsel/status/1847511336298958893
1@IndiHomeCare Makasih ka Sakia. Tp kesehatan teman saya @synazyr tergantung kelancaran koneksi ... ,1.85E+18,,IndiHomeCare,in,"South Borneo, Indonesia",0,1,0,https://x.com/meakbarr/status/1847511017452122122
-1Parah juga pelayanan @IndiHomeCare sejak di berikan ke @Telkomsel upgrade paket indi dari awal bulan okt 2024 sampai skrg belum selesai.,1.85E+18,,,in,"Kuching, Serawak, Malaysia",0,1,0,https://x.com/wbudi75/status/1847510627117650049
-1@IndiHomeCare Udah dapet tapi sampe hari ini gak dateng-dateng. Wifinya udah eror dari hari rabu. Males bayar lah ngga diurusin,1.85E+18,,IndiHomeCare,in,moon,0,1,0,https://x.com/rznrfdllh/status/1847509402804482543
-1@IndiHomeCare customer care yg cepat tanggap bisa dihubungi via apa ya? Udah 2 hari ini tidak ada koneksi.,1.85E+18,,IndiHomeCare,in,"South Borneo, Indonesia",0,2,0,https://x.com/meakbarr/status/1847509271472205915
Udah log in tp suruh buka my telkomsel trs buka my telkomsel aku cek pake hp dan web pun tdk ada kuota yg udh digunakan gmn caranya log in di my indihome @IndiHomeCare https://t.co/Gk04fjfDIv,1.85E+18,https://pbs.twimg.com/media/GaOrnqPagAEN0CX.jpg,,in,,0,1,1,https://x.com/fendyppft/status/1847508978172911703
-1@IndiHomeCare malas paling jawabanya surih hidupin ulang router. sama aja bohong. hidupin router 10000x kalo emang bapuk ya bapuk. mw ganti router juga kalo jaringan bapuk ya bapuk,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/sarjito_mainnet/status/1847508829107626362
-1@IndiHomeCare LO ORANG LAIN JUGA ADA KERJAAN DOANG KAGA NGURUSIN INTERMET SAMPAH DOANG GUE CUMA MAU MASUKIN WIFI GUE KE TV BARU TAPI GABISA TERUS KARNA MAU LOGIN AKUN VIDIO ASTAGAA,1.85E+18,,IndiHomeCare,in,her/she,0,0,0,https://x.com/caollect/status/1847499895164588241
-1@IndiHomeCare KAAA INI UDH 20 MENIT ASTAGA AKU DITUNGGU TUKANG INI CUMA MAU MASUKIN WIFI KE TV LOH INDIHOMENYA GABISA TERUS ASTAGA HARUS NUNGGU BRPA LAMA SIH????,1.85E+18,,IndiHomeCare,in,her/she,0,1,0,https://x.com/caollect/status/1847499678708830603
1@IndiHomeCare Belum ada balasaannnn,1.85E+18,,IndiHomeCare,in,Unknown,0,1,0,https://x.com/Wrezy_/status/1847499420876640597
-1@IndiHomeCare ga fast respon dah ah jwbnnya jg ga helpful pdhl udh dijelasin bgini bgtu nya tp ttp ga sesuai,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/s_casthe/status/1847499266316783767
-1@IndiHomeCare Permisi kak Ini saya mau login IndiHome malah di alihkan ke Telkomsel. Namun saat ingin login akunnya tidak terdaftar (?) Mohon bantuannya kak https://t.co/ZvFWXJ77nx,1.85E+18,https://pbs.twimg.com/media/GaOiqW_bUAEAKWU.jpg,IndiHomeCare,in,,0,1,0,https://x.com/Ranran21904/status/1847499123718836624
-1@IndiHomeCare Astagaaaa udh 15 menit loh ga ada rwspon dm?,1.85E+18,,IndiHomeCare,in,her/she,0,1,0,https://x.com/caollect/status/1847498758235574304
-1@IndiHomeCare kocak lu,1.85E+18,,IndiHomeCare,in,"Turkey Creek, IN",0,0,0,https://x.com/SenggolOyenDong/status/1847498509966319637
-1@IndiHomeCare Yaudah dipercepat dong saya ditungguin ini,1.85E+18,,IndiHomeCare,in,her/she,0,1,0,https://x.com/caollect/status/1847496511183110234
-1@IndiHomeCare Cek DM min sebelumnya aaya bayar aman aja,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/cilukba56/status/1847496166898012268
1@IndiHomeCare Iya buruan ini lagi butuh bgt,1.85E+18,,IndiHomeCare,in,her/she,0,1,0,https://x.com/caollect/status/1847495851826172168
-1@IndiHomeCare Lama banget admin,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/divandannu/status/1847488606379921892
1@IndiHomeCare cek lg kak,1.85E+18,,IndiHomeCare,in,cabang jkt selatan tenggara,0,1,0,https://x.com/textdarijomblo/status/1847488178707697872
1@lukidos_conan @IndiHomeCare @lukidos_conan Huhu maafin ya Kak Conan boleh coba metode pembayaran lainnya yg tersedia ya :( -Nesya,1.85E+18,,lukidos_conan,in,Indonesia,0,0,0,https://x.com/Telkomsel/status/1847485677031870752
-1@IndiHomeCare oke ditunggu gercepnya min,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/Hijidua34/status/1847485582265766331
-1@IndiHomeCare @Telkomsel Semnejak migrasi ke telkomsel pembayaran indihome ini banyam banget ya admin nya ampe 4 ribu bayar nya dengan vitual accoun e wallet dan bank. Ckckckc,1.85E+18,,IndiHomeCare,in,Jakarta Capital Region,0,1,0,https://x.com/lukidos_conan/status/1847484944844804257
-1@IndiHomeCare makin gajelas habis ke Grapari @Telkomsel @IndiHomeCare @IndiHome jawaban CS muter muter bingung katanya kemungkinan bisa terpasang bisa tidak hahaha kocakkkkk,1.85E+18,,IndiHomeCare,in,"Turkey Creek, IN",0,1,0,https://x.com/SenggolOyenDong/status/1847483598339002837
1@IndiHomeCare Tolong cek dm min,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/pngestu0709/status/1847483343732199641
1@IndiHomeCare admin yang baik hati tolong cek dm saya dong. Thanks,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/divandannu/status/1847483314577560061
1@IndiHomeCare cek dm min,1.85E+18,,IndiHomeCare,in,JalanAllahâ™¥,0,1,0,https://x.com/ichaaaaa16/status/1847483276304535763
-1@IndiHomeCare @oktrgnxx Ga merubah data tp gue login pake email myindihome ga bisa ??? :)) login pake nomer indihome harus validasi koneksi ke wifi tp wifi gue kuotanya abis gimana bisa konek tolong logika wahai @IndiHomeCare ï¸èï¸è,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/adrenalinefire/status/1847482411858485310
-1@IndiHomeCare Kenapa tidak bisa akses my indihome padahal sangat bagus interface di my indhome,1.85E+18,,IndiHomeCare,in,"Denpasar Selatan, Indonesia",0,1,0,https://x.com/antarprovinsii/status/1847482092692918519
1@IndiHomeCare Tolong cek dm saya min,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/Hijidua34/status/1847481924765569451
-1@oktrgnxx @IndiHomeCare Punyaku udh mau clear ini masalah skrg mau login mytelkomsel ribet setengah mati katanya migrasi dr myindihome tp gue login pake email akun myindihome ga bs ï¸è,1.85E+18,,oktrgnxx,in,,0,0,0,https://x.com/adrenalinefire/status/1847481381410259178
1@IndiHomeCare tolong cek dm woy,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/lilurtype/status/1847480950554517693
-1@IndiHomeCare kak masih belum bisa udah aku lakuin instruksinya tapi masih belum bisa,1.85E+18,,IndiHomeCare,in,31,0,1,0,https://x.com/fullmoonfolk/status/1847478654756155595
1@IndiHomeCare yang aku bilang data nya kak. bukan fiturnya ada atau engga :),1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/oktrgnxx/status/1847478559428006191
-1@IndiHomeCare Justru itu min.. ga ada yg tau.. katanya baru pasang.. tagihan pertama.. kalo minta tolong dari mac address modem bisa ga min? Kalo bisa ntar saya fotoin via dm,1.85E+18,,IndiHomeCare,in,in somewhere belong,0,1,0,https://x.com/hari_noir/status/1847478235526996471
-1@cielobyantara @backburneo @IndiHomeCare Bunga cirit,1.85E+18,,cielobyantara,in,pdg,0,0,0,https://x.com/masintooo/status/1847477598219333984
-1@IndiHomeCare Tungguin berapa lama lagi??? Dikira waktu gue buat nungguin lo pada respond apa gimana?,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/silvialatifahp/status/1847476535210672298
1@IndiHomeCare min.. kalo pengen tau no idpelanggan bisa tanya kesini ga? Mau bayar tagihan tp ga ada yg tau id pelanggannya,1.85E+18,,IndiHomeCare,in,in somewhere belong,0,1,0,https://x.com/hari_noir/status/1847476448837455947
i-1ni gue udh nunggu sejam ye dari gue waiting page ! Udh 10 menitan tampilan begini?????!!! @IndiHomeCare https://t.co/PYhIhaK59C,1.85E+18,https://pbs.twimg.com/media/GaOL7PfbwAANhmt.jpg,,in,,0,1,0,https://x.com/silvialatifahp/status/1847474130372976883
-1@IndiHomeCare kalian migrasi dari website ke aplikasi tapi data sisa kuota pengguna gak di ikutin juga kah?:),1.85E+18,,oktrgnxx,in,,0,1,0,https://x.com/oktrgnxx/status/1847472843501817958
1@IndiHomeCare belum kak :) aku udah buat pengaduan dari kemarin juga gak ada kelanjutan. tanggal 15 saya beli dibilang pembeliannya berhasil tapi emang kendala. terus kemarin ini waktu internet saya ada kendala lagi dibilang gaada pake internet gimana tuh kak?:)),1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/oktrgnxx/status/1847472540815675563
-1@IndiHomeCare tolong dong ini udh 3 jam wifi ga jalan2 kenapa ya? udah saya dm dr tadi blm dibales,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/mochitalee/status/1847472182357873063
1@IndiHomeCare sudah,1.85E+18,,IndiHomeCare,in,31,0,1,0,https://x.com/fullmoonfolk/status/1847463698451091709
1@masintooo @IndiHomeCare SABAR HEHH,1.85E+18,,masintooo,in,rumah makan ampera,0,1,0,https://x.com/backburneo/status/1847463450676777186
-1pagi pagi koneksi @IndiHomeCare udah eror aja bikin kesel,1.85E+18,,,in,31,0,3,0,https://x.com/fullmoonfolk/status/1847462321565946012
1@lililibruh @IndiHomeCare @IndiHome Maafin ya Kak @lililibruh atas kendala MyTelkomsel nya. Silakan coba restart handphone clear cache dan clear data kemudian coba lagi. Kalau masih gak bisa silakan infokan nomor HP/ No internet atas nama dan alamat instalasi nya ke DM biar dicek dulu -Aci,1.85E+18,,lililibruh,in,Indonesia,0,1,0,https://x.com/Telkomsel/status/1847461994900967576
1min cara biar bisa nurunin mbps gimana yaa? @IndiHomeCare,1.85E+18,,,in,,0,1,0,https://x.com/kimseoyuli/status/1847461981546332586
-1@IndiHomeCare @IndiHome Lu liat itu kabel kepasang apa kagak. Dari kemadin ya gue sabar. Mending ganti provider aja dah kebanyakan error pake wifi mahal tapi jaringan gak sesuai. https://t.co/36f7QQRbF7,1.85E+18,,IndiHomeCare,in,Isaac Lincoln. ,0,1,0,https://x.com/magnoxlia/status/1847461818039750903
-1@IndiHomeCare Ini aplikasi indihome mksdnya gimana ya? Masak gak bisa akses dihalangan tulisan segede itu gak bisa diclose pula tulisannya? https://t.co/TBtIJup62J,1.85E+18,https://pbs.twimg.com/media/GaOApvNbUAAaKJP.jpg,IndiHomeCare,in,"Denpasar Selatan, Indonesia",0,1,0,https://x.com/antarprovinsii/status/1847461734610850063
-1ga jelas aplikasi lu dari semalem ya. gamau dibayar kah??? @Telkomsel @IndiHomeCare @IndiHome https://t.co/LjxODQJJqX,1.85E+18,https://pbs.twimg.com/media/GaOARHdbUAMdLkN.jpg,,in,,0,1,0,https://x.com/lililibruh/status/1847461312663871978
-1@IndiHomeCare @IndiHome percuma bayar-bayar tapi begini kuota juga gak bisa kepake pengennya orang-orang hidup dijaman batu? Gak usah jual wifi aja. https://t.co/57eiiROFNS,1.85E+18,https://pbs.twimg.com/media/GaN_VDHa8AAurCR.jpg,IndiHomeCare,in,Isaac Lincoln. ,0,1,0,https://x.com/magnoxlia/status/1847460281175392456
-1@IndiHomeCare haduh plis deh telp 188 mau complain internet berhari2 mati skrg diarahin ke aplikasi yg AI-based. GA MENOLONG. saya tuh bayar maunya dpt layanan yg setimpal tolong dehhh https://t.co/vQUaTNcNIB,1.85E+18,https://pbs.twimg.com/media/GaN-U3gawAA6H4R.jpg,IndiHomeCare,in,,0,1,0,https://x.com/sayagantiduluya/status/1847459176412565767
-1Makin hari makin lemot aja ni indihome naik speed bknnya tambah cepet malah tambah ilang ilangan sinyalnya hadeuh!! @IndiHomeCare @TelkomJabar,1.85E+18,,,in,,0,1,0,https://x.com/JihanRania7/status/1847323872238194835
1@IndiHomeCare min bisa tolong cek tagihan ga ? Buka mytelkomsel login pake email gini mulu https://t.co/amzlgHYJgQ,1.85E+18,https://pbs.twimg.com/media/GaMBNB0bUAMORGb.jpg,IndiHomeCare,in,"tulungagung,jatim,Indonesia",0,1,0,https://x.com/burhantokass/status/1847321603513995668
-1Indihome knpa dah??? Lu gangguan mulu perasaan @IndiHomeCare @IndiHome,1.85E+18,,,in,,0,1,0,https://x.com/Galih_RN29/status/1847306104092688678
-1lemot umak euy @IndiHomeCare,1.85E+18,,,in,"Bandung, Jawa Barat",0,1,0,https://x.com/yoga_adityass/status/1847306055069606053
-1udah jam segini masih belom bisa inii @IndiHomeCare dipercepat yukkk lagi dibutuhin bgt nih malah gangguan https://t.co/vlFw6M2WDj,1.85E+18,https://pbs.twimg.com/media/GaLy-lwbYAAjZ1P.jpg,,in,Indonesia     ,0,0,0,https://x.com/venusbross_/status/1847305964917260589
-1@eskikoenaktau__ @IndiHomeCare guakan ga komplen ya coki,1.85E+18,,eskikoenaktau__,in,,0,0,0,https://x.com/semula_/status/1847302382495170970
-1@IndiHomeCare Bales lagi dong min sumpah dah seharian wifi gangguan,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/ipehcakep/status/1847301924024099145
-1@s_casthe @IndiHomeCare @IndiHome up samaa ini kenapa ya waktu mau bayar juga nomor saya ga ke detect ini gimana yaa @IndiHomeCare @IndiHome,1.85E+18,,s_casthe,in,,0,2,0,https://x.com/aftersadnes/status/1847298899930927151
-1@IndiHomeCare Biasanya kalo di DM gak pernah direspon,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/dod13437407/status/1847298505125372008
1@IndiHomeCare Di jember kak ,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/pictsiny/status/1847298412359958858
-1@IndiHomeCare tolong cek DM ya thanks,1.85E+18,,IndiHomeCare,in,,0,0,0,https://x.com/woaisoo/status/1847270155233231337
1@IndiHomeCare mohon cek dm. thx,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/beeuniqua/status/1847270065181532171
1@IndiHomeCare min mau nanya dong di dm ya,1.85E+18,,IndiHomeCare,in,,0,0,0,https://x.com/waifflechoco/status/1847270017936839146
1@yogyanugrahjati @IndiHomeCare Sama kak,1.85E+18,,yogyanugrahjati,in,,0,0,0,https://x.com/DiorD10n2/status/1847269332386271467
-1@IndiHomeCare ini jaringan kenapa dahh ajg,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/attalajr29/status/1847267864430121368
1@IndiHomeCare Gk usah byk cakap diminta tagihan rinci aja gk dikirim2. Apalagi disuruh jlasin soal prorata. Cek brapa x dan brp bln laporan ku soal tagihan tp gk slesai jg. Bukan malah sesuai malah nambah.,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/mjoulner/status/1847266275808231433
-1@semula_ @udawh @dumbledeep @eskikoenaktau__ @pertahun @picterole @ayacheestar @IndiHomeCare INDIHOME NYAA AJA YG DI TAG LUNGOOOOO,1.85E+18,,semula_,in,"Los Angeles, CA",0,3,0,https://x.com/cireyeng/status/1847263847562072547
-1@IndiHomeCare min emangnya kalo tiba2 internet mati padahal belum waktunya bayar itu bisa tiba2 ditelpon pihak indihome? Tadi saya tbtb ditelpon terus orangnya maksa ke rumah habis ditolak internetnya nyala lagi,1.85E+18,,IndiHomeCare,in,she/her,0,1,0,https://x.com/yellowhuee/status/1847263585208348772
-1@yourcutiecels @IndiHomeCare Sama aku jg mo bayar pdhl no eror diapk mana pun,1.85E+18,,yourcutiecels,in,,0,0,0,https://x.com/cilukba56/status/1847263580435140897
1@IndiHomeCare tolong cek dm ya min,1.85E+18,,IndiHomeCare,in,SHE/HER,0,0,0,https://x.com/S00BAKERY/status/1847263174892085715
-1@Telkomsel @IndiHomeCare Fyi DM dr indihome katanya mau kirin link vcall dgn virtual assistant. Tapi dari siang sampai skrg gak ada respon lanjutan. Skrg saya diminta DM apa lagi? DM ke siapa? Mending kalian outbond call aja ke saya. 188 nya udah gak ada agent ya kok gak bisa di telpon?,1.85E+18,,Telkomsel,in,Ruang CemaRa - B.I.G. Farm,0,1,0,https://x.com/nugrahahahaa/status/1847263087952592957
1@IndiHomeCare min tolong balas dm ya,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/jenaisyante/status/1847262334668226801
1@Telkomsel @IndiHomeCare Saya tunggu DM nya,1.85E+18,,Telkomsel,in,Ruang CemaRa - B.I.G. Farm,0,1,0,https://x.com/nugrahahahaa/status/1847262245274931695
1@IndiHomeCare udah di dm daritadi cek dongg ktnya minta ceritain detail,1.85E+18,,IndiHomeCare,in,magic shop,0,1,0,https://x.com/btxt75/status/1847261909457973668
1@IndiHomeCare Cek dm min,1.85E+18,,IndiHomeCare,in,In earth ,0,1,0,https://x.com/di2_07/status/1847261763638849706
-1@IndiHomeCare engga bisa pake m banking juga pas masukin nomer layanan tulisannya user tidak ditemukan,1.85E+18,,IndiHomeCare,in, rl thingy,0,1,0,https://x.com/yourcutiecels/status/1847261451284857141
-1@IndiHomeCare Klo gangguan seharusnya begini,1.85E+18,,IndiHomeCare,in,Tarakan. Indonesia,0,1,0,https://x.com/habibi_muslim/status/1847261149336879126
-1@IndiHomeCare min mau login di myindihome gak bisa. Dialihin ke mytelkomsel. Udah login via mytelkomsel dgn No. Indihome tapi harus masukin nomer otp via sms yang mana udah mati No. Telpnya. Solusi?,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/dimasajird/status/1847261146170237280
-1kurangajar deh LOOOOO tolong urusin deh adminnya yg bener kalau ngetik ke pelanggan. terimakasih @IndiHomeCare,1.85E+18,,,in,,0,2,0,https://x.com/aigoooaegi/status/1847260964456161492
1@IndiHomeCare Dm saya tolong direspon min,1.85E+18,,IndiHomeCare,in,unlabel,0,1,0,https://x.com/lotsluckxx/status/1847260488599765044
1@IndiHomeCare Udah aman min.,1.85E+18,,IndiHomeCare,in,"Negeri Pasie Karam, Atjeh ",0,1,0,https://x.com/CutRahmah94/status/1847259112947802289
-1indihome kek kintil seharian koneksi LOS ngga ada tindakan @IndiHomeCare,1.85E+18,,,in,yogyakarta,0,2,0,https://x.com/yogyanugrahjati/status/1847259007968559542
-1@IndiHomeCare cara berhenti langganan gimana ya?,1.85E+18,,IndiHomeCare,in,BA,0,1,0,https://x.com/weaknesdayy/status/1847258719463342361
-1Udah DM dari 22 jam yang lalu cek deh @IndiHomeCare,1.85E+18,,imampradana,in,,0,1,0,https://x.com/imampradana/status/1847258020922998915
-1@IndiHomeCare kalau ga mention emang ga akan dibaca ya DM nya?,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/imampradana/status/1847257877549027678
1@pidelowen @IndiHomeCare Gabut aku,1.85E+18,,pidelowen,in,bogor,0,0,0,https://x.com/meylolio/status/1847257223669715328
-1@nugrahahahaa @IndiHomeCare @nugrahahahaa Kak Rangga maaf ya Interaksi dan progres laporan lanjut di DM ya Kak makasih -Nabil,1.85E+18,,nugrahahahaa,in,Indonesia,0,3,0,https://x.com/Telkomsel/status/1847257099425980881
1@meylolio @IndiHomeCare WKWKWKWKW RANDOM BGT,1.85E+18,,meylolio,in,Unknown,0,1,0,https://x.com/pidelowen/status/1847256594029084912
-1@IndiHomeCare ini kenapa useetv kok ga bisa min https://t.co/WjmJ5MgSJt,1.85E+18,https://pbs.twimg.com/media/GaLFazjacAAwneK.jpg,IndiHomeCare,in,In earth ,0,1,0,https://x.com/di2_07/status/1847255863846928450
-1min ini saya engga bisa bayar tagihan wifinya kenapa ya @IndiHomeCare,1.85E+18,,,in, rl thingy,0,2,0,https://x.com/yourcutiecels/status/1847255150442012832
-1@a9ul @IndiHomeCare gangguan masala kak udah bisa blom ya? punyaku juga gitu soalny,1.85E+18,,a9ul,in,,0,0,0,https://x.com/adorehyuuck/status/1847227181627572280
-1@IndiHomeCare @IndiHomeCare sudah ku dm yah kakk kutunggu balasannyaa,1.85E+18,,IndiHomeCare,in,neverland,0,1,0,https://x.com/loopninas/status/1847226747483464175
-1@IndiHomeCare Tutorial cara berhenti berlangganan Indihome,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/beni_batara/status/1847226162592063810
-1@IndiHomeCare Jaringanmu jelek banget,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/beni_batara/status/1847226096284237909
1@IndiHomeCare cek dm ya kakak admin,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/Hhanikinc/status/1847224668136284414
-1@IndiHomeCare cek dm min dari kemaren LOS merah,1.85E+18,,IndiHomeCare,in,Indonesia,0,1,0,https://x.com/ryzenflein/status/1847224424556265652
1@IndiHomeCare Sudah saya infoin min,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/Tobatdludong/status/1847223378639548508
1@IndiHomeCare Kak blm ada balasan nih di DM saya,1.85E+18,,IndiHomeCare,in,Depok,0,1,0,https://x.com/kuntoarii/status/1847212120330690743
-1@IndiHomeCare internet di rumahku mati,1.85E+18,,stroombae,in,sanctum sanctorum,0,1,0,https://x.com/stroombae/status/1847211424344600585
--1@IndiHomeCare aplikasi pengaduan dipindah ke mytelkomsel payah banget. Pake AI veronika yang ngga seberapa itu.,1.85E+18,,IndiHomeCare,in,sanctum sanctorum,0,2,0,https://x.com/stroombae/status/1847211356354986112
1@IndiHomeCare cek dm ya min,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/hcnahch/status/1847210130892628024
1@IndiHomeCare Okai min mohon di cek dmnya. Tengkyuuuu,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/dchwt_/status/1847207689895780826
-1@IndiHomeCare min caranya login ke my telkomsel gmn no saya dh gak aktif emailny juga lupa pakai yg mana ini bisa ganti nomer aja ga min? Soalny mau bayar wifi,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/dchwt_/status/1847206513909420501
-1@IndiHomeCare kirim teknisi langsung aja kak saya udah lelah bgt dr pagi disuruh ini itu gak bener juga ,1.85E+18,,IndiHomeCare,in,,0,1,0,https://x.com/bedazzlingyou/status/1847205878208094308
-1@IndiHomeCare iya itu belum termasuk nunggu gonta ganti cs ya??? ,1.85E+18,,IndiHomeCare,in,ace | francesca,0,1,0,https://x.com/yuzukisayaka/status/1847170523123667252
-1@Kelvin18Kelvin @IndiHomeCare kata adek gw dh bisa,1.85E+18,,Kelvin18Kelvin,in,,0,0,0,https://x.com/Navilleraaaaaa/status/1847169958935253436
1@IndiHomeCare @Irdint Udah min belum dijawab,1.85E+18,,IndiHomeCare,in,"Kota Yogyakarta, Yogyakarta",0,1,0,https://x.com/WilliamGuido3/status/1847169786662605307
1@IndiHomeCare sama aja kyk ig lamanya bales dm twt min ah gacor kudu nunggu 10 menit lebih buat bales per bubble message ,1.85E+18,,IndiHomeCare,in,ace | francesca,0,1,0,https://x.com/yuzukisayaka/status/1847169658220433480
1@IndiHomeCare oke ditunggu,1.85E+18,,IndiHomeCare,in,"Bandung, Jawa Barat",0,1,0,https://x.com/GKopdar/status/1847169389038391786
1@IndiHomeCare admin maaf bisa minta tolong nomor indihome untuk telp 0246722512 dan 02476605473. Trimakasih,1.85E+18,,IndiHomeCare,in,,0,2,0,https://x.com/9134307f1c3147a/status/1847168534004244615

